education_level,specialization,skills,certifications,cgpa/percentage,recommended_career,cgpa/percentage_is_outlier,job_title_original,job_title_clean,career_family,education_category,education_encoded,skills_combined,skill_list,skill_count,skill_tokens,skill_tfidf_accounting,skill_tfidf_communication,skill_tfidf_counseling,skill_tfidf_data_analysis,skill_tfidf_financial_analysis,skill_tfidf_machine_learning,skill_tfidf_marketing,skill_tfidf_ms_office,skill_tfidf_python,skill_tfidf_sql
intermediate,Engineering,"Counseling, Communication",Google Data Analytics,88,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"counseling, communication","['counseling', 'communication']",2,counseling communication,0.0,0.7092998604475659,0.704906878934419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Psychology,"Counseling, SQL",CFA Level 1,88,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"counseling, sql","['counseling', 'sql']",2,counseling sql,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.0,0.0,0.0,0.7062883050616448
masters,Business,"Counseling, Accounting",Tally ERP,84,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"counseling, accounting","['counseling', 'accounting']",2,counseling accounting,0.7034401692217568,0.0,0.710754478230891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Psychology,"Communication, Counseling, Accounting",Unknown,83,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Doctorate,4,"communication, counseling, accounting","['communication', 'counseling', 'accounting']",3,communication counseling accounting,0.5721696412793716,0.5817218500725974,0.5781190108847396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Finance,Data Analysis,CFA Level 1,73,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Masters,3,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Science,"Communication, Marketing, Python",Tally ERP,67,Software Engineer,0,Software Engineer,Software Engineer,Technology,Doctorate,4,"communication, marketing, python","['communication', 'marketing', 'python']",3,communication marketing python,0.0,0.5834651309837875,0.0,0.0,0.0,0.0,0.5785114639813763,0.0,0.5699937955523696,0.0
intermediate,Engineering,"Marketing, Python, Communication",AWS Certified,75,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"marketing, python, communication","['marketing', 'python', 'communication']",3,marketing python communication,0.0,0.5834651309837875,0.0,0.0,0.0,0.0,0.5785114639813763,0.0,0.5699937955523696,0.0
intermediate,Business,"Accounting, Python",Unknown,88,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"accounting, python","['accounting', 'python']",2,accounting python,0.7095076536896497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046977290695692,0.0
bachelors,Science,Data Analysis,AWS Certified,65,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Psychology,"Accounting, MS Office, Counseling",Tally ERP,62,Professor,0,Professor,Professor,Education,High School,1,"accounting, ms office, counseling","['accounting', 'ms office', 'counseling']",3,accounting ms_office counseling,0.574768015519681,0.0,0.5807444027918621,0.0,0.0,0.0,0.0,0.5765220437775914,0.0,0.0
phd,Business,Accounting,AWS Certified,77,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Computer Science,Machine Learning,Creative Writing,82,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bachelors,Engineering,"Financial Analysis, Machine Learning",AWS Certified,91,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"financial analysis, machine learning","['financial analysis', 'machine learning']",2,financial_analysis machine_learning,0.0,0.0,0.0,0.0,0.7006062793572722,0.7135480651821291,0.0,0.0,0.0,0.0
matric,Commerce,"Data Analysis, Python, Marketing",Creative Writing,68,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"data analysis, python, marketing","['data analysis', 'python', 'marketing']",3,data_analysis python marketing,0.0,0.0,0.0,0.5779718010257521,0.0,0.0,0.5813027668129485,0.0,0.5727440008543602,0.0
bachelors,Business,"MS Office, Communication",Unknown,81,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"ms office, communication","['ms office', 'communication']",2,ms_office communication,0.0,0.7118669115816586,0.0,0.0,0.0,0.0,0.0,0.702314388429563,0.0,0.0
phd,Engineering,"Counseling, MS Office, Communication",Creative Writing,77,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,"counseling, ms office, communication","['counseling', 'ms office', 'communication']",3,counseling ms_office communication,0.0,0.5811406576687251,0.5775414180409804,0.0,0.0,0.0,0.0,0.5733423466407968,0.0,0.0
phd,Engineering,"Communication, Financial Analysis, Machine Learning",Creative Writing,70,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,"communication, financial analysis, machine learning","['communication', 'financial analysis', 'machine learning']",3,communication financial_analysis machine_learning,0.0,0.577816836367025,0.0,0.0,0.5718113525345275,0.5823740041617903,0.0,0.0,0.0,0.0
phd,Computer Science,MS Office,Creative Writing,67,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
matric,Science,"Financial Analysis, Data Analysis, Accounting",Google Data Analytics,60,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"financial analysis, data analysis, accounting","['financial analysis', 'data analysis', 'accounting']",3,financial_analysis data_analysis accounting,0.5757336331661231,0.0,0.0,0.577050058039276,0.5792616111552742,0.0,0.0,0.0,0.0,0.0
phd,Finance,"Communication, Accounting, MS Office",Digital Marketing,91,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Doctorate,4,"communication, accounting, ms office","['communication', 'accounting', 'ms office']",3,communication accounting ms_office,0.5735600053118965,0.5831354258356636,0.0,0.0,0.0,0.0,0.0,0.5753103470667604,0.0,0.0
matric,Science,SQL,Creative Writing,85,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Psychology,"Data Analysis, Communication, Machine Learning",Tally ERP,91,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"data analysis, communication, machine learning","['data analysis', 'communication', 'machine learning']",3,data_analysis communication machine_learning,0.0,0.5785381117641714,0.0,0.5703392974011791,0.0,0.5831009681661288,0.0,0.0,0.0,0.0
matric,Engineering,"Accounting, Financial Analysis, SQL",AWS Certified,71,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"accounting, financial analysis, sql","['accounting', 'financial analysis', 'sql']",3,accounting financial_analysis sql,0.5746287656466984,0.0,0.0,0.0,0.5781499732335924,0.0,0.0,0.0,0.0,0.5792619356917454
bachelors,Arts,"Data Analysis, Accounting, Marketing",Digital Marketing,80,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"data analysis, accounting, marketing","['data analysis', 'accounting', 'marketing']",3,data_analysis accounting marketing,0.5753620828922413,0.0,0.0,0.5766776582092905,0.0,0.0,0.5800011655955101,0.0,0.0,0.0
phd,Business,Communication,Google Data Analytics,83,Software Engineer,0,Software Engineer,Software Engineer,Technology,Doctorate,4,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Engineering,"Data Analysis, SQL, Machine Learning",Tally ERP,94,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"data analysis, sql, machine learning","['data analysis', 'sql', 'machine learning']",3,data_analysis sql machine_learning,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.0,0.0,0.0,0.575256342712667
intermediate,Computer Science,Financial Analysis,Digital Marketing,94,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,Financial Analysis,Google Data Analytics,61,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
matric,Engineering,Accounting,CFA Level 1,81,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Commerce,Counseling,Digital Marketing,66,Professor,0,Professor,Professor,Education,High School,1,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Arts,"Financial Analysis, Counseling, Marketing",CFA Level 1,95,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"financial analysis, counseling, marketing","['financial analysis', 'counseling', 'marketing']",3,financial_analysis counseling marketing,0.0,0.0,0.5786102267298922,0.0,0.5761649197368836,0.0,0.5772730643189353,0.0,0.0,0.0
matric,Psychology,"Marketing, Data Analysis, Communication",Mental Health Basics,82,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,"marketing, data analysis, communication","['marketing', 'data analysis', 'communication']",3,marketing data_analysis communication,0.0,0.5817346942138772,0.0,0.5734905791428276,0.0,0.0,0.5767957187621203,0.0,0.0,0.0
bachelors,Commerce,"Marketing, SQL",Digital Marketing,80,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"marketing, sql","['marketing', 'sql']",2,marketing sql,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
bachelors,Engineering,"Counseling, Financial Analysis, Marketing",Tally ERP,74,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"counseling, financial analysis, marketing","['counseling', 'financial analysis', 'marketing']",3,counseling financial_analysis marketing,0.0,0.0,0.5786102267298922,0.0,0.5761649197368836,0.0,0.5772730643189353,0.0,0.0,0.0
intermediate,Engineering,"Marketing, MS Office",Mental Health Basics,80,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,High School,1,"marketing, ms office","['marketing', 'ms office']",2,marketing ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.7088665078225809,0.7053426643039672,0.0,0.0
bachelors,Arts,"Marketing, Data Analysis, Accounting",Digital Marketing,92,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"marketing, data analysis, accounting","['marketing', 'data analysis', 'accounting']",3,marketing data_analysis accounting,0.5753620828922413,0.0,0.0,0.5766776582092905,0.0,0.0,0.5800011655955101,0.0,0.0,0.0
matric,Computer Science,"MS Office, Marketing",Mental Health Basics,78,Professor,0,Professor,Professor,Education,High School,1,"ms office, marketing","['ms office', 'marketing']",2,ms_office marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.7088665078225809,0.7053426643039672,0.0,0.0
intermediate,Psychology,Financial Analysis,AWS Certified,65,School Counselor,0,School Counselor,Other,Other,Bachelors,2,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intermediate,Business,"Communication, Python",Unknown,89,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"communication, python","['communication', 'python']",2,communication python,0.0,0.7153163524053454,0.0,0.0,0.0,0.0,0.0,0.0,0.6988007698775893,0.0
bachelors,Arts,"Communication, Data Analysis, MS Office",Google Data Analytics,90,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"communication, data analysis, ms office","['communication', 'data analysis', 'ms office']",3,communication data_analysis ms_office,0.0,0.5826967864577193,0.0,0.5744390369941431,0.0,0.0,0.0,0.5748775937789616,0.0,0.0
intermediate,Commerce,Financial Analysis,Digital Marketing,63,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
matric,Computer Science,"MS Office, Accounting, Data Analysis",CFA Level 1,93,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"ms office, accounting, data analysis","['ms office', 'accounting', 'data analysis']",3,ms_office accounting data_analysis,0.5763242681021384,0.0,0.0,0.5776420434722502,0.0,0.0,0.0,0.5780830455996244,0.0,0.0
bachelors,Computer Science,"Data Analysis, Counseling, Marketing",Tally ERP,95,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"data analysis, counseling, marketing","['data analysis', 'counseling', 'marketing']",3,data_analysis counseling marketing,0.0,0.0,0.5793435535093864,0.5746926291166169,0.0,0.0,0.5780046963876222,0.0,0.0,0.0
masters,Engineering,"Data Analysis, Financial Analysis",Mental Health Basics,63,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"data analysis, financial analysis","['data analysis', 'financial analysis']",2,data_analysis financial_analysis,0.0,0.0,0.0,0.7057530831803482,0.7084578925959061,0.0,0.0,0.0,0.0,0.0
phd,Finance,"Python, Communication, Financial Analysis",Creative Writing,64,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Doctorate,4,"python, communication, financial analysis","['python', 'communication', 'financial analysis']",3,python communication financial_analysis,0.0,0.5838399790738584,0.0,0.0,0.577771894285712,0.0,0.0,0.0,0.5703599889618282,0.0
phd,Finance,Python,Tally ERP,73,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Arts,"Financial Analysis, Machine Learning, Data Analysis",Unknown,76,Software Engineer,0,Software Engineer,Software Engineer,Technology,Masters,3,"financial analysis, machine learning, data analysis","['financial analysis', 'machine learning', 'data analysis']",3,financial_analysis machine_learning data_analysis,0.0,0.0,0.0,0.5723233531551299,0.574516791102835,0.585129418312026,0.0,0.0,0.0,0.0
masters,Science,"Accounting, SQL, Counseling",Digital Marketing,62,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"accounting, sql, counseling","['accounting', 'sql', 'counseling']",3,accounting sql counseling,0.5738135909842785,0.0,0.579780054234086,0.0,0.0,0.0,0.0,0.0,0.0,0.5784401883635399
masters,Computer Science,Python,AWS Certified,83,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Masters,3,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Psychology,"Accounting, Python, Communication",Creative Writing,82,School Counselor,0,School Counselor,Other,Other,Masters,3,"accounting, python, communication","['accounting', 'python', 'communication']",3,accounting python communication,0.5754205126568432,0.5850269938195154,0.0,0.0,0.0,0.0,0.0,0.0,0.5715195973159946,0.0
phd,Computer Science,Machine Learning,Google Data Analytics,79,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Doctorate,4,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
matric,Computer Science,SQL,Unknown,84,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,High School,1,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Arts,"Financial Analysis, Marketing, Communication",Digital Marketing,82,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"financial analysis, marketing, communication","['financial analysis', 'marketing', 'communication']",3,financial_analysis marketing communication,0.0,0.5810014120896103,0.0,0.0,0.5749628296749816,0.0,0.5760686622634642,0.0,0.0,0.0
matric,Finance,"Counseling, Marketing",Tally ERP,94,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,"counseling, marketing","['counseling', 'marketing']",2,counseling marketing,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.7062883050616448,0.0,0.0,0.0
masters,Science,"Accounting, SQL",CFA Level 1,87,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"accounting, sql","['accounting', 'sql']",2,accounting sql,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099402751530792
matric,Commerce,"Counseling, Communication, Python",Digital Marketing,80,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"counseling, communication, python","['counseling', 'communication', 'python']",3,counseling communication python,0.0,0.5830128178797981,0.5794019832050844,0.0,0.0,0.0,0.0,0.0,0.5695519256800667,0.0
phd,Commerce,"Financial Analysis, Machine Learning, Marketing",Creative Writing,74,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Doctorate,4,"financial analysis, machine learning, marketing","['financial analysis', 'machine learning', 'marketing']",3,financial_analysis machine_learning marketing,0.0,0.0,0.0,0.0,0.5734321959170613,0.5840247881950583,0.5745350846201253,0.0,0.0,0.0
bachelors,Computer Science,Accounting,Creative Writing,80,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Computer Science,Financial Analysis,Creative Writing,61,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
